Name,Comment,Time,Likes,Reply Count,cleaned_comments
@ebfloors,Nothing like creating your own work$$$ this is sick purposely set fires to brain wash the week for more control poor fire fighters losing lives over this shit,2023-07-20T14:47:37Z,0,0.0,nothing like creating your own work this is sick purposely set fires to brain wash the week for more control poor fire fighters losing lives over this shit
@j-dubb614,This is the new normal. Climate change is only gonna get worse.,2023-07-20T14:41:31Z,0,0.0,this is the new normal climate change is only gonna get worse
@tylerwashburn1831,Is this what happens when you blow up a pipeline and and natural gas is released in the atmosphere??? 🤔🤔🤔,2023-07-20T14:40:18Z,0,1.0,is this what happens when you blow up a pipeline and and natural gas is released in the atmosphere
@lancelink29,"Also all of the chemicals released during the Palestine burnoff would never recirculate in the upper atmosphere and stay aloft.
  The smokey haze that has affected most states does not smell like a wood fire. More like plastics or rubber burning. Is this a huge cover story for what is in that bad air that is repeatedly being spread over the United States??",2023-07-20T14:48:43Z,0,,also all of the chemicals released during the palestine burnoff would never recirculate in the upper atmosphere and stay aloft the smokey haze that has affected most states does not smell like a wood fire more like plastics or rubber burning is this a huge cover story for what is in that bad air that is repeatedly being spread over the united states
@chopsjazz1,I wonder how many of the US fire crews are prisoners being paid as little as $1 per day to risk their lives.,2023-07-20T14:38:53Z,0,0.0,i wonder how many of the us fire crews are prisoners being paid as little as 1 per day to risk their lives
@bobbysands6923,"My heart goes out to Canada. What you are going through makes me appreciate all I have, and how easily it could disappear. We need to pray for a solution.",2023-07-20T14:37:24Z,8,0.0,my heart goes out to canada what you are going through makes me appreciate all i have and how easily it could disappear we need to pray for a solution
@101perspective,Trump: Have you tried nuking it?,2023-07-20T14:36:40Z,0,0.0,trump have you tried nuking it
@lecleland1,"Too bad that there isn't a larger airplane that can carry larger amounts of water and retardant. Oh wait, there was 747's set up just for these types of fires but officials turned them down and would not hire them.",2023-07-20T14:34:55Z,0,0.0,too bad that there isn t a larger airplane that can carry larger amounts of water and retardant oh wait there was 747 s set up just for these types of fires but officials turned them down and would not hire them
@RonEvers,They said they would burn it all down on their way out. If they ever come back we will exterminate them all. You can never trust non humans.,2023-07-20T14:30:53Z,0,0.0,they said they would burn it all down on their way out if they ever come back we will exterminate them all you can never trust non humans
@rohnthom,Ah yes the Quebec in WESTERN Canada. US education system on full display right here for millions to view.,2023-07-20T14:30:28Z,1,0.0,ah yes the quebec in western canada us education system on full display right here for millions to view
@skeeterhawk7076,Wow CNN with a normal journalist report without bullshit propaganda! Congrats!,2023-07-20T14:26:00Z,0,0.0,wow cnn with a normal journalist report without bullshit propaganda congrats
@ironmike2798,"Not one mention that some of these fires were started by the homeless and addicts, it’s becoming a real problem over here, for those that don’t want to believe that’s fine but it’s 100% true, I live in Canada we had fire ban all summer but the homeless in my town were still making fire to heat themselves it’s only natural that they would it can get pretty cold at night up here. You cal yourselves woke, them wake up to the truth even if it’s uncomfortable.",2023-07-20T14:25:21Z,0,0.0,not one mention that some of these fires were started by the homeless and addicts it s becoming a real problem over here for those that don t want to believe that s fine but it s 100 true i live in canada we had fire ban all summer but the homeless in my town were still making fire to heat themselves it s only natural that they would it can get pretty cold at night up here you cal yourselves woke them wake up to the truth even if it s uncomfortable
@JC-dx5uh,Haven't forgotten about the Australian Fire that set the whole country in a blaze... Prayers to Canada.,2023-07-20T14:24:46Z,0,0.0,haven t forgotten about the australian fire that set the whole country in a blaze prayers to canada
@ericdemilo2497,Climate change is REAL!!!  It’s too bad this issue has become political and that some people deny it.  Just keep dumping CO2 emissions to the air and let’s keep burning fossil fuels.  We are destroying our planet.  😏😏🙄,2023-07-20T14:24:41Z,0,0.0,climate change is real it s too bad this issue has become political and that some people deny it just keep dumping co2 emissions to the air and let s keep burning fossil fuels we are destroying our planet
@tomhamilton7726,Officials don’t want to stop it. They want to exploit it. Use it against the people. Use it to forward their climate change hysteria.,2023-07-20T14:21:22Z,1,0.0,officials don t want to stop it they want to exploit it use it against the people use it to forward their climate change hysteria
@stevenst6337,"Won’t be long till Trudeua adds wildfire tax to the long list of other ridiculous taxes we pay in Canada, well unless you’re aboriginal then you pay no taxes!",2023-07-20T14:20:43Z,0,0.0,won t be long till trudeua adds wildfire tax to the long list of other ridiculous taxes we pay in canada well unless you re aboriginal then you pay no taxes
@cformosa,Never leave your pets😢,2023-07-20T14:18:56Z,0,0.0,never leave your pets
@PureLotusPond,"The drought and fires in Canada are the karma of the Canadian government supporting wars in the world. If they promote peace, drought and fire will be gone. 😪",2023-07-20T14:17:58Z,0,0.0,the drought and fires in canada are the karma of the canadian government supporting wars in the world if they promote peace drought and fire will be gone
@TheSpr90,"""Not out of the woods yet"" good pun",2023-07-20T14:14:53Z,1,0.0,not out of the woods yet good pun
@jbraz7471,I feel for all the squirrels and what not. Them poor critters.... Hmmm,2023-07-20T14:14:50Z,0,0.0,i feel for all the squirrels and what not them poor critters hmmm
@mab4858,"Controlled burns are necessary to help prevent this sort of thing but to the wacky leftists they don’t see it that way, they allow forests to become tinder boxes then when this happens they wii blame it on global warming, kooky California liberals the same as kooky Canadian liberals….imbeciles",2023-07-20T14:10:51Z,0,0.0,controlled burns are necessary to help prevent this sort of thing but to the wacky leftists they don t see it that way they allow forests to become tinder boxes then when this happens they wii blame it on global warming kooky california liberals the same as kooky canadian liberals imbeciles
@mitch_the_-itch,Is this global warming or global cooling this time?  Or is it Trumps fault?  You Commies are the enemy of Humanity not the weather.,2023-07-20T14:07:33Z,0,0.0,is this global warming or global cooling this time or is it trumps fault you commies are the enemy of humanity not the weather
@wildchildcarvings8482,"Im not a scientist or expert, but can we use those weapons that suck the air out of the area? Just an idea",2023-07-20T14:06:27Z,0,0.0,im not a scientist or expert but can we use those weapons that suck the air out of the area just an idea
@chaddypartypants4451,"Canada started these on purpose. They all began at the exact same time. Someone is behind it, you’ll see",2023-07-20T14:03:32Z,0,0.0,canada started these on purpose they all began at the exact same time someone is behind it you ll see
@sweatpantsclub,"As an American I'd like to thank Canada for sending its smoke down to our country and ruining our health. Most of the time we forget you're even there except for when your moron prime minister opens his mouth or when hockey seasons ramps up. Yet again, you've truly shown why you've earned the right to be ""America's Hat.""",2023-07-20T14:01:16Z,0,0.0,as an american i d like to thank canada for sending its smoke down to our country and ruining our health most of the time we forget you re even there except for when your moron prime minister opens his mouth or when hockey seasons ramps up yet again you ve truly shown why you ve earned the right to be america s hat
@angelofdeath8933,Get ready to be moved into smart citys.. all part of the plan... make land hazarouds and destroy all the food crops,2023-07-20T14:00:21Z,1,0.0,get ready to be moved into smart citys all part of the plan make land hazarouds and destroy all the food crops
@SniffinTrout,Where's our machinery at?,2023-07-20T13:55:57Z,0,0.0,where s our machinery at
@johnpierce2095,"we been to mars and the moon and we cant come up with anything that will help with wild fires,",2023-07-20T13:46:43Z,0,0.0,we been to mars and the moon and we cant come up with anything that will help with wild fires
@lag9765,A man made disaster...,2023-07-20T13:42:00Z,0,0.0,a man made disaster
@aeonsbeyond,Civilization is cancelled.  Fuck rent and mortgages or law and order. Buy ammo now,2023-07-20T13:41:49Z,0,0.0,civilization is cancelled fuck rent and mortgages or law and order buy ammo now
@Elmo_Fuddleputt,This is exactly what those forests needed.  Fire is natural and necessary.,2023-07-20T13:41:26Z,0,0.0,this is exactly what those forests needed fire is natural and necessary
@carlwilliams4136,china  ...  duhh,2023-07-20T13:38:05Z,1,0.0,china duhh
@2nd2nun,The lil animals 😢,2023-07-20T13:37:22Z,0,0.0,the lil animals
@brap5829,"Oh, what will we do chicken little?",2023-07-20T13:35:25Z,1,0.0,oh what will we do chicken little
@billydiaz7280,The government is setting these fires to promote eliminating the forest,2023-07-20T13:34:56Z,0,0.0,the government is setting these fires to promote eliminating the forest
@imisskatelyn9517,Liberals don't want to stop these fires and in some cases start them or let them burn in order to feed into their narrative. Nice try.,2023-07-20T13:33:58Z,0,0.0,liberals don t want to stop these fires and in some cases start them or let them burn in order to feed into their narrative nice try
@olivertaylor8788,"The great green new deal isn't so green once fire gets in it..all that lumber wasted.,,if you don't use it you will loose it...jacked up prices,now you can sell ashes..",2023-07-20T13:33:30Z,0,0.0,the great green new deal isn t so green once fire gets in it all that lumber wasted if you don t use it you will loose it jacked up prices now you can sell ashes
@Darren-ch6xd,"This is arson.  Google ""fire as a weapon action guide"".   This is not organic, or natural, or is from global warming.  Its from humans.    Wake up Canadians,  your almost in FEMA camps.",2023-07-20T13:33:22Z,0,0.0,this is arson google fire as a weapon action guide this is not organic or natural or is from global warming its from humans wake up canadians your almost in fema camps
@joeblow1935,"Yes like everyone else prayers for the fire fighters, now can we go stop the forest fires!.............why you going to the forest?



Are we still this dumb? Do we not get it yet? Ok form a cue to each side proceed to position A form a permanent oooooo sound with your lips and bend over....now you may feel a pinch when government are. In the vicinity don't worry it's normal.


Now everyone else not stupid and whore like take aim about chest high at a downward angle once government is in site FIRE! It's called humanitarian aim  assistance so no ones left behind corrupting smart people.",2023-07-20T13:31:52Z,0,0.0,yes like everyone else prayers for the fire fighters now can we go stop the forest fires why you going to the forest are we still this dumb do we not get it yet ok form a cue to each side proceed to position a form a permanent oooooo sound with your lips and bend over now you may feel a pinch when government are in the vicinity don t worry it s normal now everyone else not stupid and whore like take aim about chest high at a downward angle once government is in site fire it s called humanitarian aim assistance so no ones left behind corrupting smart people
@christophersmedley2740,CNN never addresses the root cause of extreme weather and the record wildfires. That is an increasing amount of greenhouse gases from human activities such as the burning of fossil fuels.,2023-07-20T13:30:04Z,0,0.0,cnn never addresses the root cause of extreme weather and the record wildfires that is an increasing amount of greenhouse gases from human activities such as the burning of fossil fuels
@christieosborne1661,"Many of the fires in Canada we have heard were set by ""climate activists"".  They should be sent to prison!  This isn't activism, it's terrorism!!",2023-07-20T13:29:16Z,0,0.0,many of the fires in canada we have heard were set by climate activists they should be sent to prison this isn t activism it s terrorism
@YankeeDoodle2,This is what happens when you stop managing your forests,2023-07-20T13:28:07Z,0,2.0,this is what happens when you stop managing your forests
@YankeeDoodle2,"@@AlexanderChristopher-qg4kl 
Jesus Christ is my savior",2023-07-21T20:43:17Z,0,,qg4kl jesus christ is my savior
@YankeeDoodle2,"@@AlexanderChristopher-qg4kl 
For God so loved the world, that he gave his only begotten Son (Jesus)that whosoever believeth in him should not perish, but have everlasting life.",2023-07-22T14:01:01Z,0,,qg4kl for god so loved the world that he gave his only begotten son jesus that whosoever believeth in him should not perish but have everlasting life
@thomasmaughan4798,"""Officials can't stop it""
Of course not.  *Officials* sit at a desk.",2023-07-20T13:25:28Z,0,0.0,officials can t stop it of course not officials sit at a desk
@Bad_Chariot,so when you enforce stupid regulations that stop the necessary control burns you get this. Enjoy your green agenda!,2023-07-20T13:19:48Z,0,0.0,so when you enforce stupid regulations that stop the necessary control burns you get this enjoy your green agenda
@greglander5227,Did Canada identify the arsonists that started this fire?,2023-07-20T13:19:12Z,0,0.0,did canada identify the arsonists that started this fire
@crustophino,I will pray for rain to come and help with the fight <3,2023-07-20T13:18:51Z,0,0.0,i will pray for rain to come and help with the fight 3
@crustophino,Instead of burning it down couldn't they just chop it and put it onto trucks and sell it as fire wood? I mean and I trippin here? I'm sure that we have the money to make robots that can cut the trees and add them to a truck on their own.,2023-07-20T13:17:16Z,0,0.0,instead of burning it down couldn t they just chop it and put it onto trucks and sell it as fire wood i mean and i trippin here i m sure that we have the money to make robots that can cut the trees and add them to a truck on their own
@hebrewisraelitescharleston843,":Fire bigger than most countries
 
Heathens: cut down trees devastate forest and use ""control"" fires? -to spread more destruction😅😅..",2023-07-20T13:16:42Z,0,0.0,fire bigger than most countries heathens cut down trees devastate forest and use control fires to spread more destruction
@maxasaurus3008,Wow was that Québécois? Cool! Sorry the fire DOES suck.,2023-07-20T13:10:44Z,0,0.0,wow was that qu b cois cool sorry the fire does suck
@patriciaribaric3409,Maybe logging isn't the evil it's been made out to be.  We've been told we need to stop using paper to save the trees.  Maybe we need to learn how to manage forests better.,2023-07-20T13:10:28Z,2,0.0,maybe logging isn t the evil it s been made out to be we ve been told we need to stop using paper to save the trees maybe we need to learn how to manage forests better
@kikwizzy,Canadian forestry management looking good.👌🏻,2023-07-20T13:08:54Z,0,0.0,canadian forestry management looking good
@christopheraustin918,I think the government does this to try to contain Bigfoot within the area and they just call it a wild fire,2023-07-20T13:04:42Z,0,0.0,i think the government does this to try to contain bigfoot within the area and they just call it a wild fire
@celestialdesign9611,"Look its well document the govt has weather making tech since WWII, if they wanted they could stop it",2023-07-20T13:04:16Z,0,1.0,look its well document the govt has weather making tech since wwii if they wanted they could stop it
@caryfrancis8030,How did you get access to a computer ?,2023-07-20T13:11:39Z,0,,how did you get access to a computer
@JoseMejia-hh2up,These fires are done intentionally. They do it so they can push the agenda. Y’all really need to wake up and realize what’s really going on those lands that are burning down are eventually going to be used to start building on.,2023-07-20T13:02:58Z,0,3.0,these fires are done intentionally they do it so they can push the agenda y all really need to wake up and realize what s really going on those lands that are burning down are eventually going to be used to start building on
@caryfrancis8030,"I'm a Canadian and you are BS.
These fires help nobody.",2023-07-20T13:12:21Z,0,,i m a canadian and you are bs these fires help nobody
@caryfrancis8030,"To show how uneducated you are, you have no idea how big Canada is.",2023-07-20T13:13:22Z,0,,to show how uneducated you are you have no idea how big canada is
@Darren-ch6xd,"​@@caryfrancis8030well, maybe you need to read this, and start being part of the solution, not part of the problem.  Google "" fire as a weapon action guide"",  CISA government report.  Arson is real.  Wake the fuck up.",2023-07-20T13:28:54Z,0,,maybe you need to read this and start being part of the solution not part of the problem google fire as a weapon action guide cisa government report arson is real wake the fuck up
@stacyrethman9532,"This situation always gets me a bit and she finally said it towards to end of this, ""they have called in the military to help"".  I know i'll probably get dinged about not being properly trained and all that but when fires like these rage in the U S why aren't we immediately throwing everything we have at it initially??  Don't just let the weight of it land on firefighters, implement the national guard and military.  There has to be millions of pieces equipment that just sets out of use while we hope the firefighters can take it on by themselves.  When we have grass fires that get outa control everyone jumps in not just the local fire department, wind driven grass fires can move extremely fast and u don't want to mess around and hope the local volunteers can handle it.",2023-07-20T13:02:19Z,1,0.0,this situation always gets me a bit and she finally said it towards to end of this they have called in the military to help i know i ll probably get dinged about not being properly trained and all that but when fires like these rage in the u s why aren t we immediately throwing everything we have at it initially don t just let the weight of it land on firefighters implement the national guard and military there has to be millions of pieces equipment that just sets out of use while we hope the firefighters can take it on by themselves when we have grass fires that get outa control everyone jumps in not just the local fire department wind driven grass fires can move extremely fast and u don t want to mess around and hope the local volunteers can handle it
@donald1056,Horrible - devasting scenario,2023-07-20T13:01:48Z,0,0.0,horrible devasting scenario
@e.t.english8796,"I just don't understand, we sent Military to look for a submarine! This is major problem for everyone!!! I feel like their could be more done but also feels like they want it to burn somewhat, we had how much money out looking for 5 people in a submarine man! How's this not more important!",2023-07-20T12:59:34Z,0,0.0,i just don t understand we sent military to look for a submarine this is major problem for everyone i feel like their could be more done but also feels like they want it to burn somewhat we had how much money out looking for 5 people in a submarine man how s this not more important
@sunnybunny333,"God is a teacher and a healer. Maybe Canada shouldn’t have tried to rewrite the Bible and groom kids for pedophelia. 

No wonder they are burning down. GOD is in control.",2023-07-20T12:59:08Z,1,0.0,god is a teacher and a healer maybe canada shouldn t have tried to rewrite the bible and groom kids for pedophelia no wonder they are burning down god is in control
@pavlosl,money for ucraine not for the fire prevention from trudolf money for the crooks and criminals not for canadian people,2023-07-20T12:57:11Z,0,0.0,money for ucraine not for the fire prevention from trudolf money for the crooks and criminals not for canadian people
@johnmattoon5487,On the plus side.. the forest is renewed and will provide even more natural benefits..,2023-07-20T12:56:50Z,0,0.0,on the plus side the forest is renewed and will provide even more natural benefits
@e.t.english8796,Prayers to everyone!,2023-07-20T12:56:46Z,1,0.0,prayers to everyone
@billgalli5991,"And we’re worried about killing a few trees for paper bags, while we continue to pollute the world with plastic.",2023-07-20T12:56:38Z,0,0.0,and we re worried about killing a few trees for paper bags while we continue to pollute the world with plastic
@aspasiamonet6676,😢😢😢😢😢😢,2023-07-20T12:54:32Z,1,0.0,
@timothylongmore7325,"I'm an american in northern NY state and I have to come to youtube to find any news on the fires in the great white north. I watch cnn every morning too. All we get is how annoying the smoke is. A friend of mine ( t-rump supporter) thinks it's a conspiricy. I said to him wtf! In a years time when lumber prices spike again americans might notice. I was concerned for my area of the Adirondacks but now we're getting normal rain after bone dry spring , again. All that carbon being released and particulates is only going to make the planet hotter. Until it triggers an ice age. Then maybe even republican politicians will get on board. It will , of course be to late by then.",2023-07-20T12:48:26Z,1,0.0,i m an american in northern ny state and i have to come to youtube to find any news on the fires in the great white north i watch cnn every morning too all we get is how annoying the smoke is a friend of mine t rump supporter thinks it s a conspiricy i said to him wtf in a years time when lumber prices spike again americans might notice i was concerned for my area of the adirondacks but now we re getting normal rain after bone dry spring again all that carbon being released and particulates is only going to make the planet hotter until it triggers an ice age then maybe even republican politicians will get on board it will of course be to late by then
@stevenburk668,There’s no more trees there to burn after all this time!,2023-07-20T12:48:19Z,0,0.0,there s no more trees there to burn after all this time
@joshoverholser6398,"If you want to stop the fires, call some rednecks!",2023-07-20T12:47:24Z,0,0.0,if you want to stop the fires call some rednecks
@Frosty294492,"Underneath the ground that has been frozen for thousands of years (otherwise known as permafrost) lies thousands of years worth of dead vegetation (and every fossil fuel). Each year the active layer grows vegetation and when that dies forming layers that eventually becomes part of the permafrost. If permafrost begins to melt it will cause an unimaginable increase in green house gases. Time to end the war, stop suing for hot chicken nuggets and realize what will happen if we do nothing.",2023-07-20T12:47:10Z,0,0.0,underneath the ground that has been frozen for thousands of years otherwise known as permafrost lies thousands of years worth of dead vegetation and every fossil fuel each year the active layer grows vegetation and when that dies forming layers that eventually becomes part of the permafrost if permafrost begins to melt it will cause an unimaginable increase in green house gases time to end the war stop suing for hot chicken nuggets and realize what will happen if we do nothing
@terencedonovan5254,How do 900 fires start at the same time ?,2023-07-20T12:45:30Z,1,1.0,how do 900 fires start at the same time
@annacroixx,By people who’ve had enough bullshit.,2023-07-22T06:29:50Z,0,,by people who ve had enough bullshit
@masonmax1000,So canadians suck at fire control... yet California is on fire year round.,2023-07-20T12:43:41Z,0,0.0,so canadians suck at fire control yet california is on fire year round
@alanphillips8544,"God is saying ...don't you worry about my atmosphere , I got it  all figured out... always have.",2023-07-20T12:43:10Z,0,0.0,god is saying don t you worry about my atmosphere i got it all figured out always have
@spoonyfart,And it’s all due to climate change. Or racism. Or Republicans. Or guns. Right.,2023-07-20T12:42:30Z,0,0.0,and it s all due to climate change or racism or republicans or guns right
@armageddonready4071,"I wonder if Canada lets felons fight fires out of prison?
In the USA you can fight fires for thirty cents a day if your in prison.
Once your out of prison though, good luck getting a job doing it.
Even as a HONORABLE DISCHARGED MARINE, it don’t matter.
You can save a thousand lives and no one cares. You make one mistake, and your f@/cked fir life.
If you disagree with me, your house deserves to get burned down then.",2023-07-20T12:41:44Z,0,0.0,i wonder if canada lets felons fight fires out of prison in the usa you can fight fires for thirty cents a day if your in prison once your out of prison though good luck getting a job doing it even as a honorable discharged marine it don t matter you can save a thousand lives and no one cares you make one mistake and your f cked fir life if you disagree with me your house deserves to get burned down then
@commoncents6983,I am starting to think  prime minister Trudeau is starting  these fires !!!,2023-07-20T12:41:15Z,0,0.0,i am starting to think prime minister trudeau is starting these fires
@donaldhess6129,"They don't want to stop it , if they wanted to they could at least contain it ,they don't apply real  big number resources to it an I mean big",2023-07-20T12:41:07Z,0,0.0,they don t want to stop it if they wanted to they could at least contain it they don t apply real big number resources to it an i mean big
@JC-wd7ct,The fighters are amazing. Why does CNN not know the difference between it's and its?,2023-07-20T12:37:04Z,0,0.0,the fighters are amazing why does cnn not know the difference between it s and its
@padlockeussy,Mother Nature isn’t happy with us and we kinda deserve it.,2023-07-20T12:33:08Z,0,0.0,mother nature isn t happy with us and we kinda deserve it
@bruceglock7260,"Which countries are the fires larger than? If the forests are so dry why is there so much smoke, dry wood generally burns hotter but with less smo",2023-07-20T12:32:12Z,1,0.0,which countries are the fires larger than if the forests are so dry why is there so much smoke dry wood generally burns hotter but with less smo
@Bugsbunny413,Intentionally started by the government so they can impose more climate change BS,2023-07-20T12:28:47Z,2,1.0,intentionally started by the government so they can impose more climate change bs
@grassfireu,"Who hasn't seen the satellite images of the northwest Canada fires beginning and then the Quebec fires' inception? Both areas reveal the fires beginning simultaneously. Arson. No doubt.
Very little happens organically these days .... the plandemic comes to mind.
Wake up, people.",2023-07-20T12:37:47Z,0,,who hasn t seen the satellite images of the northwest canada fires beginning and then the quebec fires inception both areas reveal the fires beginning simultaneously arson no doubt very little happens organically these days the plandemic comes to mind wake up people
@kittycasino29,This is scary af,2023-07-20T12:26:43Z,0,0.0,this is scary af
@hocus8987,"The fireline is moving northward we are all screwed. The price
of canadian lumber will skyrocket while the scope
of replanting all those trees ( Which create a barrier northwards, clean up our air
of carbon dioxide as well as help us to breath) is unimaginable.",2023-07-20T12:25:17Z,0,0.0,the fireline is moving northward we are all screwed the price of canadian lumber will skyrocket while the scope of replanting all those trees which create a barrier northwards clean up our air of carbon dioxide as well as help us to breath is unimaginable
@brucebennett5447,The fires the Liberals started. I,2023-07-20T12:24:44Z,0,0.0,the fires the liberals started i
@april7_DDG,And here they are banning open cut forrestry witch leads to this! No one is talking about emissions those fires are doing for planet tho!,2023-07-20T12:19:27Z,0,0.0,and here they are banning open cut forrestry witch leads to this no one is talking about emissions those fires are doing for planet tho
@joeburly,Should have raked the woods more… /s,2023-07-20T12:18:55Z,0,0.0,should have raked the woods more s
@Dwaynehollyfield,"Just want to let Americans who are watching know there is a few politicians in Canada that think all these fires were started by arsonists with lighters and climate change has nothing to do with why these fires are out of control.
Let Alberta's premium Danielle Smith and quebecs Maxime Bernier fight the fires themselves.
The only way Canada will learn is to let them suffer until the acknowledge the truth that there is a climate crisis.",2023-07-20T12:18:16Z,0,0.0,just want to let americans who are watching know there is a few politicians in canada that think all these fires were started by arsonists with lighters and climate change has nothing to do with why these fires are out of control let alberta s premium danielle smith and quebecs maxime bernier fight the fires themselves the only way canada will learn is to let them suffer until the acknowledge the truth that there is a climate crisis
@jamalpalmore5098,Does it not rain there,2023-07-20T12:17:40Z,0,0.0,does it not rain there
@Ren-cp3tn,And people say climate change is fake when stuff like this keeps on happening.,2023-07-20T12:12:53Z,1,0.0,and people say climate change is fake when stuff like this keeps on happening
@difitzy5956,Thank you to all the firefighters working tirelessly from both Canada and the US.  Be safe and know you are heroes.  ❤,2023-07-20T12:12:37Z,2,0.0,thank you to all the firefighters working tirelessly from both canada and the us be safe and know you are heroes
@grgustafson3777,"Praying for all the animals and people affected by this fire. May God have mercy on them. In Jesus’ Name, amen.",2023-07-20T12:12:18Z,8,1.0,praying for all the animals and people affected by this fire may god have mercy on them in jesus name amen
@all_bets_on_Ganesh,"It was started by lightning, so pretty sure this is gods will.",2023-07-20T22:56:04Z,0,,it was started by lightning so pretty sure this is gods will
@reneewauchula,Every ten years but the upper winds are driving it farther south than normal.,2023-07-20T12:08:18Z,0,0.0,every ten years but the upper winds are driving it farther south than normal
@trey5311,its also gonna cause the climate to change. so keep it mind.,2023-07-20T12:05:51Z,0,0.0,its also gonna cause the climate to change so keep it mind
@derekborkent2899,Climate change out off a matchbox. 5 matchboxes all at the same time.,2023-07-20T12:05:51Z,0,0.0,climate change out off a matchbox 5 matchboxes all at the same time
@JoezVendetta,"Time to remove Trudeau Castro from office , he is killing your nation folks!",2023-07-20T12:05:17Z,0,0.0,time to remove trudeau castro from office he is killing your nation folks
@trey5311,CHINA did it. because canada refused to go along with them. THATS WHY CNN IS REPORTING IT ONLY,2023-07-20T12:04:52Z,0,0.0,china did it because canada refused to go along with them thats why cnn is reporting it only
@achristian7015,"I wonder how many of these fires were set by those that have an interest in ""climate change"".",2023-07-20T12:03:29Z,0,0.0,i wonder how many of these fires were set by those that have an interest in climate change
@John-rv7lw,Looks like CNN has no problem covering the news about the situation of a environmental disaster but will not cover the Biden administration lawlessness this just tells the American people just how much they are sided so in my opinion they are not a News outlet at all,2023-07-20T11:52:53Z,0,0.0,looks like cnn has no problem covering the news about the situation of a environmental disaster but will not cover the biden administration lawlessness this just tells the american people just how much they are sided so in my opinion they are not a news outlet at all
@oliverwalker2801,These fires are no accident. Climate change folks are doing this to cause weather changes .,2023-07-20T11:51:20Z,0,0.0,these fires are no accident climate change folks are doing this to cause weather changes
@DIDYOUSEETHAT172,"GBU-43/B Massive Ordnance Air Blast MOAB. drop  a few of those, suck up the oxygen.",2023-07-20T11:47:34Z,0,0.0,gbu 43 b massive ordnance air blast moab drop a few of those suck up the oxygen
@colinwhiteneck7463,"Fires are set on purpose. Dont let them fool you with this climate agenda. They been cloud seeding the past 20 years. Now they dile it back alil and ppl freak out, they been influencing the weather for decades.😂😂😂😂",2023-07-20T11:47:01Z,0,0.0,fires are set on purpose dont let them fool you with this climate agenda they been cloud seeding the past 20 years now they dile it back alil and ppl freak out they been influencing the weather for decades
@blackfacecastro-trudeau,Would be great if the arsonists would quit lighting these fires,2023-07-20T11:45:58Z,0,0.0,would be great if the arsonists would quit lighting these fires
@momjeans9238,"""BuT gLoBaL wArMiNg Is A mYtH."" -gop",2023-07-20T11:44:38Z,0,0.0,but global warming is a myth gop
@validpoint9854,this makes me SMILE,2023-07-20T11:39:43Z,0,0.0,this makes me smile
@isaacrobinson5062,"Just terrible. It truly warms my heart to see Americans and others come from so far away to try their best just to contain these fires, literally an impossible task. It takes a special person to have the drive to help people like that. Amazing.",2023-07-20T11:36:29Z,0,0.0,just terrible it truly warms my heart to see americans and others come from so far away to try their best just to contain these fires literally an impossible task it takes a special person to have the drive to help people like that amazing
@mohawksniper79,There goes 50% of our oxygen u would think it would be a state of emergency for all countries to help put out this will change the earth for the worst long after it goes out,2023-07-20T11:30:31Z,0,0.0,there goes 50 of our oxygen u would think it would be a state of emergency for all countries to help put out this will change the earth for the worst long after it goes out
@leavesongrass,C’est terrible!,2023-07-20T11:24:10Z,0,0.0,c est terrible
@_WorldPeace,".
Please go away 🔥 🔥 
😢😢",2023-07-20T11:22:36Z,0,0.0,please go away
@mb1284,I BELEIVE THAT THERE ARE FIRES BURNING IN CANADA AND OTHER VARIOUS PLACES..AND I PRAY FOR THOSE FIGHTING IT AND TRYING TO PROTECT US I PRAY FOR THEM AND THERE FAMILYS AND THE CANADIAN PEOPLE...WHAT I DONT BELEIVE IN IS....CNN THAY LIKE TO LIE..! THAY NEVER ARE HONEST ENOUGH..AND THRRE ANTI CHRISTIAN.,2023-07-20T11:22:09Z,0,0.0,i beleive that there are fires burning in canada and other various places and i pray for those fighting it and trying to protect us i pray for them and there familys and the canadian people what i dont beleive in is cnn thay like to lie thay never are honest enough and thrre anti christian
@irishgrl,"I’m a survivor of the deadliest wildfire in California’s history, and my heart breaks for the loss of so many trees.  Canada, I pray for you.  My son is a firefighter & I couldn’t be prouder…",2023-07-20T11:21:50Z,319,45.0,i m a survivor of the deadliest wildfire in california s history and my heart breaks for the loss of so many trees canada i pray for you my son is a firefighter i couldn t be prouder
@3wolfsdown702,Except it was started intentionally by the fire Department call burnoff,2023-07-20T14:59:31Z,7,,except it was started intentionally by the fire department call burnoff
@charwest5892,"@@3wolfsdown702 you heard the man, it was the ""year to burn""",2023-07-20T16:02:09Z,3,,you heard the man it was the year to burn
@irishgrl,@@3wolfsdown702 what was?  Not the #CampFire!,2023-07-20T16:12:24Z,3,,what was not the campfire
@irishgrl,"@@charwest5892 
Please try to avoid conspiracy theories mmmk?",2023-07-20T16:13:07Z,17,,please try to avoid conspiracy theories mmmk
@charwest5892,"@irishgrl  well I'm referring to Canada. It's not conspiracy theory. Not even a conspiracy in California, where rolling blackouts were your warning sign and poorly maintained electrical grids with planned obsolescence caused most of the damage.",2023-07-20T16:25:18Z,0,,well i m referring to canada it s not conspiracy theory not even a conspiracy in california where rolling blackouts were your warning sign and poorly maintained electrical grids with planned obsolescence caused most of the damage
